1250;1304;640;2805;4686;nan;8285;10501;
1232;1308;670;2809;4708;nan;8314;10528;
1196;1280;697;2836;4741;6550;8339;10554;
1160;1231;740;2850;4765;nan;8369;10574;
1140;1132;738;2876;4787;nan;8402;10602;
1117;1101;768;2919;4807;nan;8427;10628;
1102;1068;788;2942;4832;nan;8456;10652;
1066;1114;820;2968;4853;nan;8478;10686;
1043;1093;855;2998;4874;6671;8510;10714;
1020;1059;883;3034;4890;6727;8537;10746;
1002;1031;919;3066;4911;nan;8562;10777;
959;974;940;3101;4935;6859;8583;10807;
922;948;962;3131;4955;6866;8611;10842;
889;930;979;3165;4978;nan;8633;10880;
848;912;1024;3203;5002;6956;8657;10915;
802;887;1051;3233;5036;7037;8691;10949;
762;nan;1075;3269;5076;nan;8720;10979;
744;865;1117;nan;5112;nan;8753;11003;
717;776;1141;nan;5146;nan;8774;11037;
698;725;1169;3314;5182;7122;8800;11067;
660;691;1193;3360;5224;nan;8830;11095;
644;676;1227;nan;5259;nan;8862;11123;
608;634;1276;nan;5292;nan;8889;11146;
586;601;1298;nan;5325;7200;8914;11171;
554;556;1323;3421;5361;nan;8939;11195;
538;515;1353;3473;5404;nan;8961;11219;
519;482;1385;3515;5430;nan;8980;11246;
484;457;1411;3561;5463;nan;9001;11274;
460;430;1452;3602;5494;nan;9024;11299;
415;408;1479;3651;5526;nan;9049;11324;
389;376;1494;3695;5548;7241;9071;11344;
366;337;1524;3739;5574;7308;9091;11367;
360;302;1537;3789;5596;nan;9113;11389;
342;283;1572;3818;5618;7370;9137;11412;
307;270;1602;3821;5637;7423;9160;11431;
287;249;1630;3829;5644;7423;9188;11451;
255;224;1647;3845;5660;7445;9208;11463;
241;197;1659;3847;nan;7457;9231;11474;
212;165;nan;3858;5681;7491;9256;11485;
204;145;1674;3848;5700;7507;9271;11497;
188;130;1695;3851;5752;7515;9287;11513;
161;110;1725;3848;5810;7493;9300;11530;
146;105;1739;3839;5825;7481;9313;11542;
124;85;1756;3830;5845;7465;9326;11552;
134;70;1772;3830;5867;7462;9337;11563;
114;60;1782;3833;5889;7476;9343;11572;
110;47;1786;3835;5912;7494;9360;11581;
105;38;1795;3846;5934;7505;9374;11594;
104;33;1811;3853;5950;7517;9383;11602;
99;27;1817;3862;5963;7528;9396;11606;
91;21;1825;3858;5945;7545;9408;11607;
93;16;1834;3859;5918;7558;9418;
